,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
42,0.32985333,-0.05043367,0.40262,-0.24795668,0.30486667,0.6095927,-0.02723,0.275856,-0.21318203,-0.51355004,-0.38432336,-0.27851132,-0.45283332,0.38765335,-0.18289,0.48665667,0.6390833,-0.38702264,0.09711667,-0.51392335,0.061005533,-0.032959998,0.29679665,0.27933532,0.30007002,-0.8772733,-0.14784734,0.21593165,0.79549,-0.37367666,2.5197334,0.60241663,-0.31865,0.18674165,-0.46932003,0.08293667,-0.7444167,0.030153668,-0.020713666,-0.009406666,-0.21435034,-0.099429995,0.15918668,0.03420067,-0.23307002,0.37521067,0.38322,-0.141367,-0.46375,-0.6784434,0.73034,-0.23683,-0.73585,-0.087086,0.68814,0.60322,-0.30877,-0.331,-0.44736,-1.3283,-0.6306,0.58137,0.82911,0.17155,0.62941,-0.20708,-0.15555,0.74864,0.53543,-0.8057,0.021467,-1.6985,1.6829,0.28308,-0.66105,0.20422,0.19901,1.6744,0.98759,-0.6146,0.47044,0.71119,-0.051451,0.84434,-0.12871,0.99058,-1.4823,1.3502,1.6571,-0.069724,-0.45326,-0.034689,0.02033,-0.59575,1.2373,0.96924,0.34938,0.34617,0.70377,0.46577
43,0.076143,-0.24717,0.40116,-0.44052,0.47109,-0.1377,-0.71907,0.13098,-0.17572,-0.03577,-0.25182,0.22588,-0.76386,0.24249,0.46617,0.10661,0.42314,-0.54628,-0.23715,-0.65187,-0.077369,0.28766,0.10809,-0.45786,0.067866,-1.8636,0.1389,0.17133,0.24996,-0.6366,3.2279,0.56937,-0.653,0.055097,-0.28294,0.17188,0.17931,0.49549,0.33623,-0.49653,0.10105,0.1834,0.095534,0.049611,-0.028313,0.27312,-0.24849,0.14717,0.11502,-0.25162,-0.79369,0.9335,-1.0079,1.5016,-0.062723,0.046939,-0.50436,0.78024,-0.16348,-0.70975,0.35398,0.10296,-1.4806,-0.23233,1.6119,0.077421,0.83382,0.33618,-2.0191,-0.81478,-0.33773,-0.62924,1.2924,0.50378,-0.60183,-0.92155,0.001735,0.44196,-0.2563,0.22931,2.4195,1.4082,-0.73974,1.2117,0.18825,0.32892,-0.049844,1.7873,-0.15832,-1.817,0.52693,-0.61315,-0.088176,-0.70393,0.23619,1.8849,-0.058655,0.1829,0.2223,-1.1195
44,0.62257,0.071858,0.024343,-0.12574,0.31062,-0.2258,-0.34277,0.50858,-0.13264,-0.068181,-0.21331,0.27151,-0.44914,0.076563,0.54888,0.58235,0.46806,-0.3486,-0.14855,-0.81118,0.26717,0.24443,0.016739,0.04569,0.23783,-1.9723,-0.067601,-0.50336,0.21409,-0.48434,3.5853,1.1371,-1.1428,-0.058785,0.2457,-0.16272,0.17293,0.18225,0.0188,-0.52325,-0.34459,0.035117,0.27834,0.18419,0.23106,0.13612,0.021502,0.18111,0.038953,0.23854,-0.17537,0.08291,-0.12942,-0.48079,0.24926,-0.3178,1.0202,0.37647,-0.44533,0.60005,-0.69931,-0.18225,0.93479,0.60394,0.64438,0.14979,0.91368,0.50846,0.046199,-0.30032,0.48496,-0.81351,1.3557,0.027105,-0.99947,-1.0667,-0.65685,0.29009,0.82502,0.40959,1.7743,-0.55731,-1.1925,1.3894,-0.39877,0.86164,-0.50823,0.93659,1.3159,-0.38863,0.23216,0.42121,0.0061265,0.86917,1.0255,0.18649,-0.24925,-1.0213,-0.2545,-0.82867
45,0.13824001,-0.69580996,0.457596,-0.40766498,-0.32077998,-0.024386,0.352338,-0.275885,0.69953,0.42562997,-0.36399,-0.052494995,-0.0085970005,0.218965,-0.0572632,0.388621,0.68922997,0.100235,0.459835,-0.38800997,-0.10516499,0.190835,0.58906996,-0.78745,-0.1820655,-0.94635004,-0.126415,0.51630497,1.046965,-0.425975,2.27025,0.51458,-1.08748,0.28412402,-0.74524003,0.78613997,-0.13624501,0.320955,0.600335,-0.87408,-0.1840485,-0.34803,0.37244,0.0682775,0.275755,0.20971349,-0.18741499,-0.256219,0.548875,-0.3923997,0.25451,-1.1398,-0.14776,-0.36474,0.061782,-0.21596,0.46333,-0.669,0.35798,0.3315,-0.20971,-0.089666,-0.30711,0.19169,-0.73594,-0.037106,-0.18594,-0.46726,-0.19275,-0.53184,0.57579,-0.24715,-0.12255,-0.30124,-0.7901,-1.8116,0.23564,-0.068736,0.64154,0.27225,2.4619,0.37999,-0.65953,-0.26312,-0.4338,0.18784,-0.4782,-0.056999,-0.48857,0.024129,0.44845,0.55315,0.12754,0.28111,1.2432,0.4342,0.18168,0.7238,0.2245,0.085569
46,0.62257,0.071858,0.024343,-0.12574,0.31062,-0.2258,-0.34277,0.50858,-0.13264,-0.068181,-0.21331,0.27151,-0.44914,0.076563,0.54888,0.58235,0.46806,-0.3486,-0.14855,-0.81118,0.26717,0.24443,0.016739,0.04569,0.23783,-1.9723,-0.067601,-0.50336,0.21409,-0.48434,3.5853,1.1371,-1.1428,-0.058785,0.2457,-0.16272,0.17293,0.18225,0.0188,-0.52325,-0.34459,0.035117,0.27834,0.18419,0.23106,0.13612,0.021502,0.18111,0.038953,0.23854,0.20444001,0.07525001,-0.19505,-0.13134503,0.87778,-0.043790013,-0.411945,-0.0749605,0.582255,-0.26548502,0.09035,0.20702998,0.928825,0.59963804,0.172675,0.0528515,-0.23868501,0.66946,0.167895,-0.888,1.177915,-0.963465,0.5281055,0.389916,-0.31277,-0.40452,0.12064999,1.03692,1.5407,0.0035999976,1.9449,-0.03138,-0.14888,1.6726499,-0.157345,0.59299,-0.34588,0.96599,0.71291,0.47842002,0.93598,-0.183595,0.16369504,-0.0660195,0.37681502,0.54672,-0.30252,-0.284985,0.282375,-0.48505002
47,0.62257,0.071858,0.024343,-0.12574,0.31062,-0.2258,-0.34277,0.50858,-0.13264,-0.068181,-0.21331,0.27151,-0.44914,0.076563,0.54888,0.58235,0.46806,-0.3486,-0.14855,-0.81118,0.26717,0.24443,0.016739,0.04569,0.23783,-1.9723,-0.067601,-0.50336,0.21409,-0.48434,3.5853,1.1371,-1.1428,-0.058785,0.2457,-0.16272,0.17293,0.18225,0.0188,-0.52325,-0.34459,0.035117,0.27834,0.18419,0.23106,0.13612,0.021502,0.18111,0.038953,0.23854,0.23709,-0.49856,-1.0792,0.44938,0.65129,-0.020827,-0.23581,-0.077086,-0.42917,0.34349,-0.46078,0.15058,1.6908,0.081415,0.38058,-0.82966,-0.35473,0.84396,0.12697,-0.76117,-0.28762,-1.7802,1.5353,0.15333,-0.7707,0.016573,-0.030927,1.0941,1.1166,-0.6066,1.5888,-0.17859,-0.5575,1.2147,-0.093447,0.62139,-1.3918,1.2802,1.3941,-0.75228,0.29648,0.035917,-0.35889,-0.6431,1.3935,1.1953,0.52134,0.090659,-0.016261,0.38762
48,0.62257,0.071858,0.024343,-0.12574,0.31062,-0.2258,-0.34277,0.50858,-0.13264,-0.068181,-0.21331,0.27151,-0.44914,0.076563,0.54888,0.58235,0.46806,-0.3486,-0.14855,-0.81118,0.26717,0.24443,0.016739,0.04569,0.23783,-1.9723,-0.067601,-0.50336,0.21409,-0.48434,3.5853,1.1371,-1.1428,-0.058785,0.2457,-0.16272,0.17293,0.18225,0.0188,-0.52325,-0.34459,0.035117,0.27834,0.18419,0.23106,0.13612,0.021502,0.18111,0.038953,0.23854,-0.27238,0.53618,-0.062048,0.53592,-0.13899,-0.40535,0.90883,0.02142,-0.14407,-0.23733,0.18517,-0.13145,0.4223,2.1989,-0.43158,-0.25294,0.25265,0.53533,-0.97258,-0.17587,0.82987,-0.47401,2.0134,0.14725,-0.46896,-1.1566,-0.31986,0.55354,-0.21086,-0.021536,1.8872,-0.0014208,-1.4968,1.2332,-1.2964,-0.56811,-0.3521,1.2394,0.74413,0.12155,0.62048,0.036218,0.48729,-0.45166,0.22757,0.67,-0.31662,-0.76751,0.28219,-0.32346
49,0.63792,-0.055240005,0.40747,-0.425785,0.093823,-0.63128996,-0.54684,0.020905003,-0.48483002,-0.4297145,-0.38019502,-0.456602,-0.31694,-0.106943496,0.40796,0.564975,0.2978535,-0.16749002,-0.74995,-0.58963,0.45029998,-0.04138501,0.125045,0.210308,0.19199401,-1.4498,0.317795,0.34798,0.458685,-0.34733,3.54295,0.483575,-0.23183,-0.209251,-0.42442,-0.1487,-0.232883,-0.038027994,-0.090344995,0.004424989,-0.21155,0.1032899,0.14054301,0.16036001,-0.104319,0.05323,0.2604825,-0.36596,-0.4416415,-0.317045,-0.27238,0.53618,-0.062048,0.53592,-0.13899,-0.40535,0.90883,0.02142,-0.14407,-0.23733,0.18517,-0.13145,0.4223,2.1989,-0.43158,-0.25294,0.25265,0.53533,-0.97258,-0.17587,0.82987,-0.47401,2.0134,0.14725,-0.46896,-1.1566,-0.31986,0.55354,-0.21086,-0.021536,1.8872,-0.0014208,-1.4968,1.2332,-1.2964,-0.56811,-0.3521,1.2394,0.74413,0.12155,0.62048,0.036218,0.48729,-0.45166,0.22757,0.67,-0.31662,-0.76751,0.28219,-0.32346
50,0.21473,-0.12386,-0.060734,-0.48248,-0.81974,-0.01071,-0.1787,0.22899,0.46298,-0.47632,-0.71289,0.40994,0.83801,-0.19857,-0.3936,0.46907,-0.018075,0.25584,0.24752,-1.1802,0.17802,0.1188,0.99759,-0.052702,0.082076,-0.70217,-0.28571,1.1461,1.2257,-1.1676,1.2518,0.30352,-0.6073,0.11593,0.03638,0.67858,-0.13848,0.12003,1.7829,0.082811,0.058374,0.22966,0.40507,0.10633,0.27575,0.88687,0.37886,-1.0186,0.2757,0.035919,0.1579735,-0.530845,0.12531,-0.47846502,-0.102955,0.33686,-0.49941,-0.42707002,0.452515,-0.6877265,-0.21026,0.160335,-0.24289499,0.176148,-0.0760745,0.1059195,-0.04040499,0.206265,0.056514993,-1.10575,0.953735,-0.322601,-0.1830185,-0.5898,-0.469795,-1.4566,0.28702998,0.236972,-0.41374,-0.19692,2.93355,0.339988,-0.35303316,0.033450007,-0.24338001,-0.20623001,0.05247499,0.27728552,0.58151,-0.163343,-0.46183002,-0.0941905,0.097834,0.2139745,-0.28785497,0.044324994,-0.15807499,0.42305,0.004394993,0.24028
51,0.076143,-0.24717,0.40116,-0.44052,0.47109,-0.1377,-0.71907,0.13098,-0.17572,-0.03577,-0.25182,0.22588,-0.76386,0.24249,0.46617,0.10661,0.42314,-0.54628,-0.23715,-0.65187,-0.077369,0.28766,0.10809,-0.45786,0.067866,-1.8636,0.1389,0.17133,0.24996,-0.6366,3.2279,0.56937,-0.653,0.055097,-0.28294,0.17188,0.17931,0.49549,0.33623,-0.49653,0.10105,0.1834,0.095534,0.049611,-0.028313,0.27312,-0.24849,0.14717,0.11502,-0.25162,0.20444001,0.07525001,-0.19505,-0.13134503,0.87778,-0.043790013,-0.411945,-0.0749605,0.582255,-0.26548502,0.09035,0.20702998,0.928825,0.59963804,0.172675,0.0528515,-0.23868501,0.66946,0.167895,-0.888,1.177915,-0.963465,0.5281055,0.389916,-0.31277,-0.40452,0.12064999,1.03692,1.5407,0.0035999976,1.9449,-0.03138,-0.14888,1.6726499,-0.157345,0.59299,-0.34588,0.96599,0.71291,0.47842002,0.93598,-0.183595,0.16369504,-0.0660195,0.37681502,0.54672,-0.30252,-0.284985,0.282375,-0.48505002
52,0.62257,0.071858,0.024343,-0.12574,0.31062,-0.2258,-0.34277,0.50858,-0.13264,-0.068181,-0.21331,0.27151,-0.44914,0.076563,0.54888,0.58235,0.46806,-0.3486,-0.14855,-0.81118,0.26717,0.24443,0.016739,0.04569,0.23783,-1.9723,-0.067601,-0.50336,0.21409,-0.48434,3.5853,1.1371,-1.1428,-0.058785,0.2457,-0.16272,0.17293,0.18225,0.0188,-0.52325,-0.34459,0.035117,0.27834,0.18419,0.23106,0.13612,0.021502,0.18111,0.038953,0.23854,0.29814,-0.041316,-0.86713,0.55826,-0.012917,0.67058,0.057918,-0.15532,0.59314,0.14846,0.4472,1.0698,1.329,0.88783,-0.26819,0.95922,0.55345,0.50764,-0.54724,-0.80018,-0.012486,0.47236,0.84905,-0.63239,0.41898,0.67109,-0.45423,0.73178,0.95568,0.22586,0.65017,-0.48772,-0.52737,1.3535,-0.31084,0.5522,0.18689,0.15873,0.88421,-0.20244,0.40051,-0.069845,-0.1894,0.96116,0.65797,0.08588,-0.23187,-1.2542,0.35952,-0.45821
53,0.62257,0.071858,0.024343,-0.12574,0.31062,-0.2258,-0.34277,0.50858,-0.13264,-0.068181,-0.21331,0.27151,-0.44914,0.076563,0.54888,0.58235,0.46806,-0.3486,-0.14855,-0.81118,0.26717,0.24443,0.016739,0.04569,0.23783,-1.9723,-0.067601,-0.50336,0.21409,-0.48434,3.5853,1.1371,-1.1428,-0.058785,0.2457,-0.16272,0.17293,0.18225,0.0188,-0.52325,-0.34459,0.035117,0.27834,0.18419,0.23106,0.13612,0.021502,0.18111,0.038953,0.23854,0.73034,-0.23683,-0.73585,-0.087086,0.68814,0.60322,-0.30877,-0.331,-0.44736,-1.3283,-0.6306,0.58137,0.82911,0.17155,0.62941,-0.20708,-0.15555,0.74864,0.53543,-0.8057,0.021467,-1.6985,1.6829,0.28308,-0.66105,0.20422,0.19901,1.6744,0.98759,-0.6146,0.47044,0.71119,-0.051451,0.84434,-0.12871,0.99058,-1.4823,1.3502,1.6571,-0.069724,-0.45326,-0.034689,0.02033,-0.59575,1.2373,0.96924,0.34938,0.34617,0.70377,0.46577
54,0.62257,0.071858,0.024343,-0.12574,0.31062,-0.2258,-0.34277,0.50858,-0.13264,-0.068181,-0.21331,0.27151,-0.44914,0.076563,0.54888,0.58235,0.46806,-0.3486,-0.14855,-0.81118,0.26717,0.24443,0.016739,0.04569,0.23783,-1.9723,-0.067601,-0.50336,0.21409,-0.48434,3.5853,1.1371,-1.1428,-0.058785,0.2457,-0.16272,0.17293,0.18225,0.0188,-0.52325,-0.34459,0.035117,0.27834,0.18419,0.23106,0.13612,0.021502,0.18111,0.038953,0.23854,0.0099727,0.27951,-0.92119,0.0087638,0.71206,-0.29834,0.60247,-0.13617,-1.0734,-0.088431,-1.0597,0.38107,1.1156,0.27397,-0.55001,-0.29295,0.028922,0.40802,-0.59995,-0.19854,0.26314,-1.734,1.8612,0.18616,-1.2123,-0.058504,0.37557,1.7417,1.0782,-0.72126,1.514,-0.51227,0.2119,0.95161,-0.63633,0.65343,-1.0067,0.5847,0.63047,-0.96966,1.2346,-0.05274,-0.61803,-0.56434,1.2664,1.7918,0.58051,-0.17542,-0.42648,-0.10229
55,0.076143,-0.24717,0.40116,-0.44052,0.47109,-0.1377,-0.71907,0.13098,-0.17572,-0.03577,-0.25182,0.22588,-0.76386,0.24249,0.46617,0.10661,0.42314,-0.54628,-0.23715,-0.65187,-0.077369,0.28766,0.10809,-0.45786,0.067866,-1.8636,0.1389,0.17133,0.24996,-0.6366,3.2279,0.56937,-0.653,0.055097,-0.28294,0.17188,0.17931,0.49549,0.33623,-0.49653,0.10105,0.1834,0.095534,0.049611,-0.028313,0.27312,-0.24849,0.14717,0.11502,-0.25162,0.29814,-0.041316,-0.86713,0.55826,-0.012917,0.67058,0.057918,-0.15532,0.59314,0.14846,0.4472,1.0698,1.329,0.88783,-0.26819,0.95922,0.55345,0.50764,-0.54724,-0.80018,-0.012486,0.47236,0.84905,-0.63239,0.41898,0.67109,-0.45423,0.73178,0.95568,0.22586,0.65017,-0.48772,-0.52737,1.3535,-0.31084,0.5522,0.18689,0.15873,0.88421,-0.20244,0.40051,-0.069845,-0.1894,0.96116,0.65797,0.08588,-0.23187,-1.2542,0.35952,-0.45821
56,0.32985333,-0.05043367,0.40262,-0.24795668,0.30486667,0.6095927,-0.02723,0.275856,-0.21318203,-0.51355004,-0.38432336,-0.27851132,-0.45283332,0.38765335,-0.18289,0.48665667,0.6390833,-0.38702264,0.09711667,-0.51392335,0.061005533,-0.032959998,0.29679665,0.27933532,0.30007002,-0.8772733,-0.14784734,0.21593165,0.79549,-0.37367666,2.5197334,0.60241663,-0.31865,0.18674165,-0.46932003,0.08293667,-0.7444167,0.030153668,-0.020713666,-0.009406666,-0.21435034,-0.099429995,0.15918668,0.03420067,-0.23307002,0.37521067,0.38322,-0.141367,-0.46375,-0.6784434,-0.97898,-0.29079598,-0.235315,-0.092187,0.174767,0.076865,-0.5321785,-0.43561,0.1047655,-0.556425,-0.200541,0.108616,0.21022499,0.195596,0.37894,0.347554,-0.65646505,-0.21879,0.1854755,-1.02505,0.853615,0.03366001,0.632455,-0.71959996,-0.167315,-0.92288,-0.43044996,1.31647,0.839795,-0.52559495,1.91707,-0.16495001,-0.352495,0.716325,-1.25795,0.65951,0.066586,0.924175,0.829775,-0.332925,1.079685,0.056579992,-0.21224499,0.423807,0.36948,0.13382751,-0.26016998,-0.15121499,0.50781,-0.76687
57,-0.062761,0.81904,-0.067769,1.0728,-0.48884,-0.53659,-0.39512,0.29684,-0.24994,-0.64616,-0.38994,-1.0181,-0.74659,0.5638,0.62756,0.84303,0.1374,-0.54534,-0.16795,-0.43048,0.18814,0.16537,-0.1674,0.59948,-0.16904,-1.1376,0.36256,0.19763,0.010075,-0.3838,3.5756,0.045535,-0.52057,0.32947,-0.36942,-0.37348,0.31756,0.81132,-0.044679,-0.79792,0.22949,-0.73993,0.90041,0.46883,0.4512,0.6644,0.24931,-0.88062,-0.042584,-0.21827,-0.008193,-0.4146,0.30659,-0.32049,-0.30008,-0.27988,0.031536,0.12008,0.079595,0.19008,0.23689,0.39983,0.49727,0.81297,0.094326,0.57791,-0.58447,1.3849,0.46418,-0.7319,0.81473,0.37065,0.047727,0.47125,-0.1009,-0.13617,-0.20714,0.7274,1.8154,0.28328,-0.1651,0.32393,-0.63546,0.83667,0.94258,1.2873,-0.041839,1.1848,1.5553,0.054968,0.49868,0.48114,0.067032,0.55339,-0.16154,0.23406,0.44743,-0.28076,0.80555,0.2835
58,0.62257,0.071858,0.024343,-0.12574,0.31062,-0.2258,-0.34277,0.50858,-0.13264,-0.068181,-0.21331,0.27151,-0.44914,0.076563,0.54888,0.58235,0.46806,-0.3486,-0.14855,-0.81118,0.26717,0.24443,0.016739,0.04569,0.23783,-1.9723,-0.067601,-0.50336,0.21409,-0.48434,3.5853,1.1371,-1.1428,-0.058785,0.2457,-0.16272,0.17293,0.18225,0.0188,-0.52325,-0.34459,0.035117,0.27834,0.18419,0.23106,0.13612,0.021502,0.18111,0.038953,0.23854,0.36466852,-0.019309998,-0.42125502,0.21279499,0.397275,0.475795,-0.49067998,-0.120333,0.28298,-0.16636151,0.15060501,0.25542498,0.976175,0.6495365,0.02116,-0.00048499554,-0.13028002,0.78832,-0.1825455,-0.9985601,0.9974,-1.11995,0.4913705,0.571471,-0.43537498,-0.42523,-0.019300014,1.4001999,1.041625,-0.42044,1.56575,-0.16846001,-0.06920501,1.3666999,0.1591,0.3741685,-0.266595,1.22909,1.13311,0.04561001,0.99418,-0.20374,0.561325,-0.1726595,0.44656497,0.85001004,-0.097585,-0.016515002,0.878855,-0.35878402
59,0.62257,0.071858,0.024343,-0.12574,0.31062,-0.2258,-0.34277,0.50858,-0.13264,-0.068181,-0.21331,0.27151,-0.44914,0.076563,0.54888,0.58235,0.46806,-0.3486,-0.14855,-0.81118,0.26717,0.24443,0.016739,0.04569,0.23783,-1.9723,-0.067601,-0.50336,0.21409,-0.48434,3.5853,1.1371,-1.1428,-0.058785,0.2457,-0.16272,0.17293,0.18225,0.0188,-0.52325,-0.34459,0.035117,0.27834,0.18419,0.23106,0.13612,0.021502,0.18111,0.038953,0.23854,0.530995,0.04307501,0.60767496,0.634925,0.453,-0.528315,-0.45137,-0.044970002,1.02714,0.18520498,0.539895,0.5144,0.66538,0.70451504,0.012565002,0.30953002,0.048209995,0.59791005,-0.44088,-0.844165,1.3943,-0.96906495,0.4274305,-0.75552905,-0.50662,-1.075475,0.69481003,1.16224,1.3785,0.64473003,2.4035,-0.387865,0.055128,0.911765,0.075913996,0.16805,-0.785585,0.554235,0.70486003,0.471345,0.31386,-0.06395,0.99467003,-0.5101145,0.011244997,0.336525,-0.73383003,0.23604001,0.5103385,-0.80716
60,0.076143,-0.24717,0.40116,-0.44052,0.47109,-0.1377,-0.71907,0.13098,-0.17572,-0.03577,-0.25182,0.22588,-0.76386,0.24249,0.46617,0.10661,0.42314,-0.54628,-0.23715,-0.65187,-0.077369,0.28766,0.10809,-0.45786,0.067866,-1.8636,0.1389,0.17133,0.24996,-0.6366,3.2279,0.56937,-0.653,0.055097,-0.28294,0.17188,0.17931,0.49549,0.33623,-0.49653,0.10105,0.1834,0.095534,0.049611,-0.028313,0.27312,-0.24849,0.14717,0.11502,-0.25162,0.14117002,-0.372755,-0.60230505,0.6922,0.40049,-0.341975,0.102070004,0.39431497,0.790485,0.009554997,0.4417,0.643165,1.193025,0.49490502,-0.272735,-0.07728499,-0.531255,0.702685,-0.155893,-0.896335,0.66820997,-0.46730998,0.4182305,0.214111,-0.35325,-0.356658,0.77026,0.934515,1.553,-0.176845,1.39685,-0.050413504,-0.24961,1.0306,0.37432998,0.772565,-0.205315,0.724795,0.86991,0.09566501,1.2477801,-0.18327,0.75613505,0.1875305,0.113675,1.00541,0.06447999,0.45590496,0.508567,-0.119605005
61,0.62257,0.071858,0.024343,-0.12574,0.31062,-0.2258,-0.34277,0.50858,-0.13264,-0.068181,-0.21331,0.27151,-0.44914,0.076563,0.54888,0.58235,0.46806,-0.3486,-0.14855,-0.81118,0.26717,0.24443,0.016739,0.04569,0.23783,-1.9723,-0.067601,-0.50336,0.21409,-0.48434,3.5853,1.1371,-1.1428,-0.058785,0.2457,-0.16272,0.17293,0.18225,0.0188,-0.52325,-0.34459,0.035117,0.27834,0.18419,0.23106,0.13612,0.021502,0.18111,0.038953,0.23854,0.68224,-0.31608,-0.95201,0.47108,0.56571,0.13151,0.22457,0.094995,-1.3237,-0.51545,-0.39337,0.88488,0.93826,0.22931,0.088624,-0.53908,0.23396,0.73245,-0.019123,-0.26552,-0.40433,-1.5832,1.1316,0.4419,-0.48218,0.4828,0.14938,1.1245,1.0159,-0.50213,0.83831,-0.31303,0.083242,1.7161,0.15024,1.0324,-1.5005,0.62348,0.54508,-0.88484,0.53279,-0.085119,0.02141,-0.56629,1.1463,0.6464,0.78318,-0.067662,0.22884,-0.042453
62,0.21473,-0.12386,-0.060734,-0.48248,-0.81974,-0.01071,-0.1787,0.22899,0.46298,-0.47632,-0.71289,0.40994,0.83801,-0.19857,-0.3936,0.46907,-0.018075,0.25584,0.24752,-1.1802,0.17802,0.1188,0.99759,-0.052702,0.082076,-0.70217,-0.28571,1.1461,1.2257,-1.1676,1.2518,0.30352,-0.6073,0.11593,0.03638,0.67858,-0.13848,0.12003,1.7829,0.082811,0.058374,0.22966,0.40507,0.10633,0.27575,0.88687,0.37886,-1.0186,0.2757,0.035919,-0.27238,0.53618,-0.062048,0.53592,-0.13899,-0.40535,0.90883,0.02142,-0.14407,-0.23733,0.18517,-0.13145,0.4223,2.1989,-0.43158,-0.25294,0.25265,0.53533,-0.97258,-0.17587,0.82987,-0.47401,2.0134,0.14725,-0.46896,-1.1566,-0.31986,0.55354,-0.21086,-0.021536,1.8872,-0.0014208,-1.4968,1.2332,-1.2964,-0.56811,-0.3521,1.2394,0.74413,0.12155,0.62048,0.036218,0.48729,-0.45166,0.22757,0.67,-0.31662,-0.76751,0.28219,-0.32346
